h3_index,flood_count,year,P1_max,P1_mean,P21_max,P67_max,flood_days,total_days,elevation,slope,flow_acc_log,dist_river,mean_ndwi,max_ndwi,std_ndwi,is_water,center_lat,center_lon
896482c6a27ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,315.26666,1.3490533,0.240824,508.10233,-0.3193560946489214,0.0476569086313247,0.1908431747771174,False,18.820023,98.983476
896482c610fffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,306.47058,0.6697195,0.25826538,2025.0302,-0.4411258834001436,0.0236782357096672,0.2174271878208757,False,18.78855,99.02899
896482c6e57ffff,7,2024,5.3,4.247142857142857,5.21,5.98,9,14,308.82352,0.9244048,0.0,1783.7646,-0.2001437045184233,0.1357167661190033,0.2091541977807795,False,18.807109,99.018399
896482894d7ffff,3,2024,5.3,4.247142857142857,5.21,5.98,9,14,297.375,0.65539575,0.84807044,3103.4773,-0.2360972611060909,0.1812500059604644,0.2235824781144729,False,18.719953,99.043951
896482c6da7ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,304.5625,0.902669,0.52234864,682.3579,-0.1947573743510553,0.0577329732477664,0.1697592875512591,False,18.766773,98.973956
89648289183ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,299.70587,0.8169622,0.47712123,312.458,-0.4241941163578714,0.0167641323059797,0.1707897031248013,False,18.727228,98.997648
896482c63a7ffff,4,2024,5.3,4.247142857142857,5.21,5.98,9,14,305.0625,1.5425546,0.76505655,2603.3643,-0.2595693060256139,0.0888174101710319,0.239870481614634,False,18.800652,99.029392
896482c6a87ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,308.375,0.6832101,0.28105637,298.69717,-0.1976851551259025,0.119473360478878,0.141031847401556,False,18.811147,98.996978
896482c6ecfffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,306.875,1.1655928,0.39368728,2022.3734,-0.3526412873911684,0.1181818172335624,0.2312605923321637,False,18.804688,99.020905
89648289447ffff,3,2024,5.3,4.247142857142857,5.21,5.98,9,14,298.8125,0.73706865,0.2317391,3409.416,-0.2849505822259767,0.0706885084509849,0.2141387923692466,False,18.730448,99.037405
896482c6bb7ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,324.5,1.1538868,0.6458362,283.83075,-0.4068921870116983,0.0823529437184333,0.2201187387508833,False,18.803889,98.965698
896482c6d2fffff,4,2024,5.3,4.247142857142857,5.21,5.98,9,14,310.25,1.121059,0.429798,1877.7893,-0.3381212961229997,-0.0664157345890998,0.1070335647963523,False,18.77807,98.970881
8964828813bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,303.5,1.110247,0.34505284,3018.1516,,,,,,
896482c687bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,314.8,1.1504265,0.0,628.1498,-0.3075460635636343,0.034729316830635,0.1667902981152889,False,18.806308,98.989058
8964828933bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,304.625,0.48970655,0.0,773.2439,-0.3411327521020615,-0.0100998524576425,0.1402195740336765,False,18.759509,98.994406
89648289e9bffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,301.8,0.8491842,1.2107148,74.040245,-0.3132603796714501,0.0997789278626442,0.2001894366881565,False,18.744984,98.983581
896482898d7ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,310.0,0.94703305,0.4135051,1106.9766,-0.1726423091264416,0.0560696795582771,0.12151174655708,False,18.742563,98.960226
89648289acbffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,308.0,1.1037979,1.0838162,1211.7479,-0.2869387992347428,0.0855250060558319,0.1973073102893557,False,18.771615,98.968943
89648289193ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,300.0625,0.7662943,1.024663,348.46497,-0.4844866928227471,0.0833290070295333,0.1694220841452905,False,18.724806,99.000154
896482c6c03ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,308.35294,0.92579395,1.3229928,174.11084,-0.3894775413533155,-0.010560804978013,0.1925225227437994,False,18.780487,99.00717
896482c6bb3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,322.75,1.2967794,1.1114157,218.33093,-0.320827378431247,0.0903110057115554,0.1778499278362143,False,18.804696,98.969173
89648289107ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,304.93332,1.1819738,0.0,384.91666,-0.3790517128323503,-0.0156692825257778,0.128953687659469,False,18.734492,98.99013
89648288643ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,296.58823,1.077908,0.72029257,1751.531,-0.4311978409627396,0.2234848439693451,0.2019816312072634,False,18.703011,99.009775
89648289a87ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,310.33334,0.73366946,0.8052658,705.4096,-0.3706191746585379,0.0387894064188003,0.1597851328294701,False,18.760317,98.959087
896482c6ed7ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.3125,1.0702735,1.2240379,1934.2375,-0.2078646452702928,0.0842572078108787,0.2318364682029598,False,18.79904,99.022442
896482896abffff,8,2024,5.3,4.247142857142857,5.21,5.98,9,14,300.6,0.88608766,0.05187675,2961.3584,-0.2311062488064319,0.1170358583331108,0.2264105026900619,False,18.742553,99.037807
89648289d33ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,315.875,0.81590104,0.0752575,1528.3591,-0.431962372403859,-0.0370044037699699,0.1620029467931217,False,18.722381,98.93801
896482880cbffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,297.3125,0.9827564,0.46677446,551.46375,,,,,,
8964828989bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,309.73334,1.1369975,0.0,809.9526,-0.3636657826032825,0.0449876002967357,0.1997171409781694,False,18.739334,98.959257
89648288153ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,299.875,1.3678637,1.1064038,2369.6777,,,,,,
89648288e63ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,314.26666,0.6935152,0.0,2039.6509,-0.4338261283262984,0.1273364424705505,0.2159184179260058,False,18.709465,98.934137
89648289803ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,313.8125,0.73194325,0.24458688,1201.2965,-0.3354463046353203,0.0165073852986097,0.1547058477624949,False,18.746597,98.951738
896482c6c2bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,310.29413,1.4885278,0.19478412,927.4544,-0.2052486235338523,0.106147713959217,0.1391639641879744,False,18.784523,98.998683
89648289dc7ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,308.1875,0.6198935,0.57082534,1096.2676,-0.3705956521681178,0.0418067835271358,0.2156411795334825,False,18.722384,98.95094
89648289dd3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,306.2,0.7188215,0.6102305,1031.1882,-0.3274751792108684,-0.0055130957625806,0.1479615073854557,False,18.72077,98.956921
896482c6d2bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,308.375,0.7998409,0.189589,1976.0405,-0.5131167758359244,-0.0962796732783317,0.1374847188015374,False,18.778877,98.974356
896482c6c6fffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,311.9375,1.4082078,1.56122,296.0309,-0.1588779291674433,0.0242066085338592,0.1222406833996004,False,18.790977,99.000621
896482883b3ffff,3,2024,5.3,4.247142857142857,5.21,5.98,9,14,300.82352,0.7083187,0.5937094,2800.6387,,,,,,
89648288ed7ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,305.58823,0.5065735,0.6726309,3052.4395,,,,,,
8964828814fffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,300.75,1.2175999,0.7437483,2910.1843,,,,,,
896482c6d67ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,309.875,1.3104997,0.73668796,2331.2212,-0.4551450008541582,0.1067868545651435,0.1851860600618939,False,18.782105,98.975325
896482c698bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,315.875,1.0061122,0.5207938,2128.834,-0.2672406656623636,0.0290377624332904,0.1578642634071734,False,18.786946,98.970312
896482c6e6bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,309.2,0.6958054,0.0,1265.5364,-0.2907799404965364,0.0628764554858207,0.2190880804986498,False,18.814371,99.01088
896482c4c4bffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,311.1875,1.0259038,4.4890156,87.32147,-0.4663539624166313,0.0209839679300785,0.1957091179941712,False,18.847449,98.985246
896482c6d87ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,304.6,0.79940593,0.1957676,887.3331,-0.3298275215431387,0.0232710633426904,0.1900522542609147,False,18.765966,98.983413
896482c6d6fffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,311.13333,1.1446987,0.4700496,2304.1233,-0.4306354423303399,0.1025903224945068,0.1705061508993453,False,18.785332,98.976294
896482896d7ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,299.46667,1.0065588,0.060206,1625.6132,-0.3373622286809626,-0.0180547460913658,0.1551198734330066,False,18.742548,99.050736
896482888d3ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,310.8125,0.87680405,0.11288625,824.76715,,,,,,
89648289c6bffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,304.0,0.92883974,0.5207763,1216.5713,-0.3510062411814219,0.0657673478126525,0.2111640329666421,False,18.740949,98.966207
8964828964bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,304.1875,1.2330503,0.056443125,1324.7362,-0.2798117869980434,0.0570530295372009,0.1653559655704085,False,18.757075,99.048633
8964828b27bffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,298.77777,0.9824536,0.0,2315.3484,-0.4928802216034861,0.0748421996831893,0.1892489220346403,False,18.715915,99.052436
89648288adbffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,316.52942,0.76977026,0.15936883,2034.5887,-0.4729913171256155,0.0189064890146255,0.1837234300754751,False,18.718345,98.933567
89648288147ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,302.3125,0.7958463,0.2331537,3013.9536,,,,,,
8964828834fffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,302.9375,0.9385614,0.5185536,1146.5278,-0.4511863555817629,-0.0624963082373142,0.1808934082795266,False,18.716735,98.965408
8964828815bffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,301.5,0.7933068,0.17021598,2244.0752,,,,,,
89648289d8fffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,310.94116,0.79964596,0.10624588,1716.755,-0.513764883397205,-0.0082905646413564,0.1673102157756776,False,18.718347,98.946497
896482892c3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,302.41177,0.7549259,0.17077,2443.919,-0.3735057978243442,0.050379205495119,0.1567797190676675,False,18.762728,99.034167
896482c61c3ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,304.26666,0.81271464,0.0,2145.941,-0.3256027375284972,0.0458913967013359,0.1884808775340415,False,18.785318,99.040952
896482883a7ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,303.26666,1.0001848,0.9449155,3259.9814,,,,,,
89648288eb7ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,308.125,0.7941063,0.18814376,1468.9517,,,,,,
89648288e97ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,305.5,0.70569366,0.257375,2392.498,,,,,,
896482888dbffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,311.13333,0.68544143,0.15904042,914.36566,,,,,,
896482c4a73ffff,2,2024,5.3,4.247142857142857,5.21,5.98,9,14,318.53333,1.361414,0.71414274,1719.6743,-0.5679363364130168,-0.1127227917313575,0.1278482035375635,False,18.882131,98.966557
896482c4533ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.8125,1.1398028,0.5425213,801.6617,-0.1871829109458005,0.0930071473121643,0.1913066913795278,False,18.824051,99.013788
896482c6cbbffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,307.2,1.1804919,1.9598423,114.16926,-0.3848302637536824,0.0314672067761421,0.2105177932292481,False,18.774032,99.005232
896482896cbffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,301.64706,0.7625176,0.60145414,1288.955,-0.3607643447226257,0.0358030088245868,0.1825736835717059,False,18.749003,99.052675
8964828966fffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,300.29413,1.0395905,0.813094,2527.7532,-0.3450426297268575,0.0705520138144493,0.1509451203132464,False,18.757079,99.035704
896482c4c43ffff,1,2024,5.3,4.247142857142857,5.21,5.98,9,14,308.86667,0.9305201,3.372261,139.71559,-0.3487063472884143,0.0021876809187233,0.1772522404635815,False,18.844223,98.984276
896482c69cbffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,321.3125,2.752913,0.18814376,1382.9111,-0.3448070074938507,0.1222748830914497,0.1954220726613019,False,18.794207,98.975725
89648289adbffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.26666,1.201419,0.30119476,949.1076,-0.4168795931742415,0.1293772161006927,0.2073350761419516,False,18.769194,98.97145
89648289e63ffff,6,2025,3.93,2.9257142857142857,3.04,3.24,4,14,305.25,0.9193624,1.8743277,76.42556,-0.2283993957415027,0.0359234511852264,0.191297732939548,False,18.760318,98.972019
896482c6ed7ffff,7,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.3125,1.0702735,1.2240379,1934.2375,-0.2078646452702928,0.0842572078108787,0.2318364682029598,False,18.79904,99.022442
89648289ac3ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.25,1.6099303,1.0880075,869.5529,-0.1038583710580942,0.0815041586756706,0.1044636805958352,False,18.768387,98.967975
896482898d3ffff,5,2025,3.93,2.9257142857142857,3.04,3.24,4,14,306.33334,1.1864195,0.74470353,1148.119,-0.3115617702956568,0.0274880342185497,0.1853442854108936,False,18.74337,98.963701
896482c6dafffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,305.125,1.4072013,0.5421133,1004.4223,-0.2488111417223447,0.0019568686839193,0.1667951762806568,False,18.770001,98.974925
89648289253ffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,304.82352,1.2776438,0.0,2502.757,-0.2347230200999069,0.0879911854863166,0.2229093723980507,False,18.768377,99.032631
896482c684bffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.625,0.76645744,2.7177687,63.62564,-0.2314321453468202,0.0603964962065219,0.1608040259606964,False,18.807921,98.996009
8964828914bffff,4,2025,3.93,2.9257142857142857,3.04,3.24,4,14,300.7647,1.0277618,2.1470585,251.76549,-0.3380133723375991,0.0594766065478324,0.1918022950412554,False,18.74579,98.999986
89648289a53ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,309.8,1.376182,0.72082263,1492.3003,-0.3272988520196919,0.0643831267952919,0.1623457485834276,False,18.774036,98.966437
896482c6e1bffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.93332,0.7557908,0.16054934,1615.7163,-0.2439112612018127,0.1011948734521865,0.1813979836347833,False,18.803882,99.01743
896482c6173ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.8125,1.029603,0.11288625,2197.8315,-0.4917328081775908,0.0597189702093601,0.2068317356235837,False,18.791777,99.02996
896482c6953ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,320.6875,2.0263534,0.0,1094.2968,-0.3232659234211213,0.1754932552576065,0.1929567605376712,False,18.796628,98.973218
896482c69d7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,315.53333,1.6305579,0.63906926,2022.3993,-0.3380621495946779,0.0238337814807891,0.1707587443556754,False,18.787753,98.973787
896482c69c7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,318.0625,1.3311596,0.45695812,1768.5527,-0.350597266357567,0.0377213470637798,0.1823287018185126,False,18.790173,98.97128
89648289493ffff,12,2025,3.93,2.9257142857142857,3.04,3.24,4,14,299.17648,0.75622284,0.0,3476.2644,-0.2159708261686932,0.0509331338107585,0.201085491769685,False,18.713497,99.042013
8964828b223ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,298.88235,0.9395254,0.0,3543.8928,-0.3716552364774517,0.044203296303749,0.1625301276132963,False,18.707846,99.043549
8964828b2a3ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,297.17648,1.2268875,0.10624588,3175.747,-0.326119117247209,0.0657578185200691,0.1526819037435605,False,18.699773,99.04759
896482c6c3bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,309.3125,1.3128759,0.28221563,757.77313,-0.2458060220732132,0.0459949113428592,0.146108695670407,False,18.782102,99.001189
896482896a7ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,299.9375,0.9309143,0.17892048,3004.4219,-0.3621848268018151,0.1821715682744979,0.2231280438506346,False,18.738519,99.033363
896482c694bffff,4,2025,3.93,2.9257142857142857,3.04,3.24,4,14,322.0625,2.3668287,0.97470045,480.33118,-0.4586587467492145,0.0044350107200443,0.2001562152836761,False,18.802276,98.97168
896482c680fffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,315.5,0.9787016,0.44420063,1240.7103,-0.2035470868578497,0.0753498375415802,0.1333658470472399,False,18.799854,98.98712
896482c61bbffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,306.73334,0.91171116,0.180618,2054.2463,-0.2216624115253662,0.1126860380172729,0.1734233788004997,False,18.779675,99.029558
896482c6e0bffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.4,0.93820566,0.0,1406.6141,-0.2688815647971406,0.1074399873614311,0.2143700046273438,False,18.806303,99.014923
896482c6e03ffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,309.1875,0.97939867,0.0,1248.4889,-0.4125213410708683,0.0241326261311769,0.1683086218833124,False,18.803076,99.013954
896482c6d77ffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,309.86667,1.1188315,0.8965033,2086.4312,-0.3670681131520787,0.0030613930430263,0.1773707832108888,False,18.779684,98.977831
896482c6d43ffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.875,1.0332375,0.40327838,1800.0391,-0.2554139530025026,0.0486859120428562,0.1426497618818695,False,18.782104,98.988257
896482c6183ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,303.0625,0.7697854,0.30103,2322.7463,-0.5441632318772053,-0.0116097470745444,0.1664875206160289,False,18.778059,99.035539
8964828918fffff,4,2025,3.93,2.9257142857142857,3.04,3.24,4,14,298.8889,0.953884,3.081512,164.16422,-0.3281622993645187,0.1337352395057678,0.2026947564970101,False,18.729649,98.995142
8964828839bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,300.05884,1.0795052,0.0,1675.2319,,,,,,
89648289d77ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,313.33334,1.0346478,0.70012355,818.9551,-0.3093710295562143,0.3922211229801178,0.1348163295269972,False,18.728839,98.939946
896482c6177ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.4375,0.69809973,0.30103,1817.2515,-0.3060802949200244,0.0458860769867897,0.1766975693705713,False,18.790971,99.026485
896482886cbffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,294.3125,0.799774,0.47712126,2036.6239,-0.2855220609147466,0.05160503834486,0.1698012378439516,False,18.698167,99.014786
896482c59a7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,322.94116,1.2526239,0.123953536,761.2095,,,,,,
896482d4b37ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,300.26666,0.8306442,0.6250204,920.0458,-0.4314061399709756,0.0373220480978488,0.2341019689836095,False,18.749809,99.056149
89648288e7bffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,313.41177,1.0843431,0.15936883,2402.6973,-0.4086102042638408,0.1231300309300422,0.2593189702378625,False,18.710274,98.937611
8964828988bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.86667,0.8499715,0.180618,842.2154,-0.3273047626023358,-0.0292825773358345,0.1823655399439945,False,18.741755,98.956751
896482c632fffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.73334,0.6925444,0.0,2569.4097,-0.3251876514806176,0.0605259053409099,0.1833068802076409,False,18.811947,99.026319
896482c6d47ffff,5,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.5625,0.6156862,0.3120357,2079.577,-0.2665504122775259,0.0429488196969032,0.1567336524073678,False,18.781297,98.984782
896482c6587ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,303.94116,0.83502024,0.123953536,1202.8091,-0.4070814503819512,0.0931297689676284,0.1841404700439597,False,18.760302,99.049603
896482892cbffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,302.0,0.7806094,0.0,2401.8762,-0.3337657455871179,0.057951170951128,0.1900542202974464,False,18.765956,99.035136
896482c6537ffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,301.125,0.6552519,0.13170063,2030.2229,-0.2631237859520344,0.0753739699721336,0.1889597522897197,False,18.766761,99.038611
896482c6d73ffff,7,2025,3.93,2.9257142857142857,3.04,3.24,4,14,311.52942,1.14387,0.60541517,2190.6343,-0.2534732033703236,0.0072342394851148,0.1278348399055935,False,18.780491,98.981306
896482c6973ffff,5,2025,3.93,2.9257142857142857,3.04,3.24,4,14,325.25,1.0271277,1.0388056,995.3666,-0.3110564584080375,0.0724484398961067,0.1872503121067017,False,18.797435,98.96376
8964828824bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,297.26666,0.56737846,0.0,251.63564,-0.4144760874993319,0.2514351904392242,0.1958903102008618,False,18.723192,98.993205
89648288c7bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.73334,0.9215946,0.460206,1370.9058,,,,,,
896482c6e57ffff,7,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.82352,0.9244048,0.0,1783.7646,-0.2001437045184233,0.1357167661190033,0.2091541977807795,False,18.807109,99.018399
896482894d7ffff,4,2025,3.93,2.9257142857142857,3.04,3.24,4,14,297.375,0.65539575,0.84807044,3103.4773,-0.2360972611060909,0.1812500059604644,0.2235824781144729,False,18.719953,99.043951
896482c6da7ffff,4,2025,3.93,2.9257142857142857,3.04,3.24,4,14,304.5625,0.902669,0.52234864,682.3579,-0.1947573743510553,0.0577329732477664,0.1697592875512591,False,18.766773,98.973956
896482c6abbffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.5,0.9706068,3.7431326,120.078735,-0.3568861086893558,0.1834488660097122,0.2200192398920731,False,18.813568,98.994471
896482c63a7ffff,15,2025,3.93,2.9257142857142857,3.04,3.24,4,14,305.0625,1.5425546,0.76505655,2603.3643,-0.2595693060256139,0.0888174101710319,0.239870481614634,False,18.800652,99.029392
896482c6943ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,322.5,0.9308176,0.47648704,824.21216,-0.367795919488419,0.0235251542180776,0.2099502096384698,False,18.799048,98.970711
89648289447ffff,5,2025,3.93,2.9257142857142857,3.04,3.24,4,14,298.8125,0.73706865,0.2317391,3409.416,-0.2849505822259767,0.0706885084509849,0.2141387923692466,False,18.730448,99.037405
896482c6c2bffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.29413,1.4885278,0.19478412,927.4544,-0.2052486235338523,0.106147713959217,0.1391639641879744,False,18.784523,98.998683
896482898d7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.0,0.94703305,0.4135051,1106.9766,-0.1726423091264416,0.0560696795582771,0.12151174655708,False,18.742563,98.960226
896482c6bcfffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,314.75,1.535978,0.09726891,510.25778,-0.5105066605285064,0.0552785247564315,0.171381616382767,False,18.81599,98.979031
896482c6bb7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,324.5,1.1538868,0.6458362,283.83075,-0.4068921870116983,0.0823529437184333,0.2201187387508833,False,18.803889,98.965698
896482c6d5bffff,6,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.0625,0.97462004,0.26198664,1518.068,-0.3039645489245448,0.0250133052468299,0.1395166342048434,False,18.78291,98.991732
89648288123ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,303.33334,1.0061588,0.240824,2633.9985,,,,,,
8964828813bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,303.5,1.110247,0.34505284,3018.1516,,,,,,
896482c6c6bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,309.25,0.9831229,2.4671607,63.628624,-0.3576659220580874,0.0034034273121505,0.1558531845812384,False,18.791784,99.004096
896482c6cd7ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,306.70587,0.7111555,0.19044374,718.0796,-0.420762532354544,0.0837166532874107,0.1900326034104784,False,18.776451,99.015657
896482898dbffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,306.375,0.9463206,0.09726891,828.3119,-0.4194547874237098,0.0348281525075435,0.1951904925555332,False,18.746598,98.964669
8964828921bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,305.35294,0.8649039,0.0,1930.5537,-0.2624342736914108,0.0248053427785635,0.1348423619357254,False,18.764344,99.028187
896482c6107ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.13333,1.1493332,0.60206,1875.9331,-0.2311607823807948,0.1067572981119155,0.2589479558537708,False,18.785323,99.028021
896482c6e9bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.4375,1.2403227,1.015857,1616.0183,-0.2576170038878904,0.075582668185234,0.1823491662031931,False,18.795813,99.021473
89648289acbffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.0,1.1037979,1.0838162,1211.7479,-0.2869387992347428,0.0855250060558319,0.1973073102893557,False,18.771615,98.968943
896482c632bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.86667,0.62557894,0.15904042,2864.1409,-0.3401320218186849,0.0200668890029191,0.192666514130749,False,18.812752,99.029794
896482c6aafffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,309.29413,0.84254,0.5133749,194.97316,-0.3128706983877509,0.038905419409275,0.1508338074164414,False,18.815182,98.988489
89648288643ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,296.58823,1.077908,0.72029257,1751.531,-0.4311978409627396,0.2234848439693451,0.2019816312072634,False,18.703011,99.009775
896482c6b53ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,316.625,0.9313728,0.56301665,703.83746,-0.4896749205898426,0.0555230341851711,0.1756136728176101,False,18.819217,98.98
896482c6c33ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.375,1.3155994,0.056443125,580.73376,-0.3868192203322287,0.0311336610466241,0.1964292418418513,False,18.778875,99.00022
896482d4b07ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,299.5625,0.8279733,2.4386637,174.69157,-0.3877020324563149,0.0330261141061782,0.1769168181944602,False,18.75142,99.063099
896482888d7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,311.7647,0.78471786,0.4847416,464.2217,,,,,,
896482c6c77ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.06668,1.5663414,0.0,598.5183,-0.2564541729019036,0.0716037675738334,0.1340844063941819,False,18.785329,99.002158
896482c6c73ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.9375,1.0466049,0.0,281.47903,-0.2428234779292006,0.0231906902045011,0.1507632805224132,False,18.786135,99.005633
